age,job,balance,loan,day,month,pdays,previous,ifCreatedAccount,ifCreditExists
41,5,4,0,6,5,-1,0,0,0
40,1,-322,1,6,5,-1,0,0,0
29,4,-150,0,6,5,-1,0,0,0
38,2,1349,0,6,5,-1,0,0,0
32,4,281,0,6,5,-1,0,0,0
45,5,1259,0,6,5,-1,0,0,0
33,4,101,0,6,5,-1,0,0,0
34,1,848,0,6,5,-1,0,0,0
41,8,89,0,6,5,-1,0,0,0
41,1,140,0,6,5,-1,0,0,0
35,4,148,0,6,5,-1,0,0,0
40,3,200,0,6,5,-1,0,0,0
60,7,46,0,6,5,-1,0,0,0
47,5,201,0,6,5,-1,0,0,0
46,1,530,0,6,5,-1,0,0,0
31,1,0,0,6,5,-1,0,0,0
49,7,1,0,6,5,-1,0,0,0
29,1,43,0,6,5,-1,0,0,0
31,2,-173,0,6,5,-1,0,0,0
38,2,389,0,6,5,-1,0,0,0
37,1,215,1,6,5,-1,0,0,0
35,3,-131,0,6,5,-1,0,0,0
31,2,783,0,6,5,-1,0,0,0
41,4,0,0,6,5,-1,0,0,0
46,5,80,0,6,5,-1,0,0,0
40,5,105,0,6,5,-1,0,0,0
29,4,182,1,6,5,-1,0,0,0
49,4,82,0,6,5,-1,0,0,0
42,2,0,0,6,5,-1,0,0,0
54,5,510,0,6,5,-1,0,0,0
40,2,242,0,6,5,-1,0,0,0
53,4,244,1,6,5,-1,0,0,0
49,2,92,0,6,5,-1,0,0,0
40,1,0,0,6,5,-1,0,0,1
29,11,948,0,6,5,-1,0,0,0
36,1,23,0,6,5,-1,0,0,0
37,3,710,0,6,5,-1,0,0,0
39,5,1205,0,6,5,-1,0,0,0
36,3,368,1,6,5,-1,0,1,0
44,8,1631,0,6,5,-1,0,0,0
40,4,6,0,6,5,-1,0,0,0
49,1,26,0,6,5,-1,0,0,0
30,3,-48,0,6,5,-1,0,0,0
57,2,2142,0,6,5,-1,0,0,0
24,5,77,1,6,5,-1,0,0,0
46,1,401,0,6,5,-1,0,0,0
33,4,21,0,6,5,-1,0,0,0
43,5,0,0,6,5,-1,0,0,0
43,4,-497,0,6,5,-1,0,0,0
40,1,369,0,6,5,-1,0,0,0
44,3,78,0,6,5,-1,0,0,0
35,3,226,1,6,5,-1,0,0,0
47,3,503,0,6,5,-1,0,0,0
33,1,372,0,6,5,-1,0,0,0
31,4,0,1,6,5,-1,0,0,0
40,1,0,0,6,5,-1,0,0,0
36,8,125,0,6,5,-1,0,0,0
56,6,4,0,6,5,-1,0,0,0
40,4,419,0,6,5,-1,0,0,0
41,4,322,0,6,5,-1,0,0,0
53,6,303,0,6,5,-1,0,0,0
39,1,607,0,6,5,-1,0,0,0
44,1,579,0,6,5,-1,0,0,0
38,4,3047,0,6,5,-1,0,0,0
54,3,83,0,6,5,-1,0,0,0
58,2,68,0,6,5,-1,0,0,0
52,1,58,0,6,5,-1,0,0,0
28,4,251,0,6,5,-1,0,0,0
36,1,688,0,6,5,-1,0,0,0
60,6,364,0,6,5,-1,0,0,0
42,5,55,0,6,5,-1,0,0,0
42,4,101,0,6,5,-1,0,0,0
44,2,105,0,6,5,-1,0,0,0
51,1,325,0,6,5,-1,0,0,0
49,1,198,0,6,5,-1,0,0,0
47,8,209,0,6,5,-1,0,0,0
37,1,183,0,6,5,-1,0,0,0
34,2,105,0,6,5,-1,0,0,0
35,5,109,0,6,5,-1,0,0,0
35,1,376,1,6,5,-1,0,0,0
40,1,-7,0,6,5,-1,0,0,0
55,3,0,0,6,5,-1,0,0,0
55,6,143,0,6,5,-1,0,0,0
35,2,550,0,6,5,-1,0,0,0
57,1,162,0,6,5,-1,0,0,0
53,2,115,0,6,5,-1,0,0,0
41,1,512,0,6,5,-1,0,0,0
57,1,807,0,6,5,-1,0,0,0
45,1,248,0,6,5,-1,0,0,0
43,1,1211,0,6,5,-1,0,0,0
56,7,7,0,6,5,-1,0,0,0
31,8,281,0,6,5,-1,0,0,0
37,1,88,0,6,5,-1,0,0,0
30,2,32,0,6,5,-1,0,0,0
30,4,115,0,6,5,-1,0,0,0
54,1,254,0,6,5,-1,0,0,0
36,2,144,0,6,5,-1,0,0,0
55,9,383,0,6,5,-1,0,0,0
37,4,569,1,6,5,-1,0,0,0
38,10,0,0,6,5,-1,0,0,0
48,4,3754,0,6,5,-1,0,0,0
55,10,6920,0,6,5,-1,0,0,0
59,5,307,1,6,5,-1,0,0,0
37,3,-421,0,6,5,-1,0,0,0
33,1,60,0,6,5,-1,0,0,0
44,1,67,0,6,5,-1,0,0,0
57,3,402,0,6,5,-1,0,0,0
30,7,800,0,6,5,-1,0,0,0
42,3,239,1,6,5,-1,0,0,0
51,1,421,0,6,5,-1,0,0,0
44,4,161,0,7,5,-1,0,0,0
46,3,289,0,7,5,-1,0,0,1
29,11,110,0,7,5,-1,0,0,0
39,1,245,0,7,5,-1,0,0,0
42,5,0,0,7,5,-1,0,0,0
50,1,156,0,7,5,-1,0,0,0
42,3,0,0,7,5,-1,0,0,0
39,4,20,0,7,5,-1,0,0,0
55,3,92,0,7,5,-1,0,0,0
46,5,89,0,7,5,-1,0,0,0
42,1,166,0,7,5,-1,0,0,0
45,2,103,0,7,5,-1,0,0,0
43,1,-454,0,7,5,-1,0,0,0
42,4,445,0,7,5,-1,0,0,0
30,4,4,0,7,5,-1,0,0,0
47,1,1001,0,7,5,-1,0,0,0
51,5,-69,0,7,5,-1,0,0,0
38,3,42,0,7,5,-1,0,0,0
57,3,1617,0,7,5,-1,0,0,0
42,2,221,0,7,5,-1,0,0,0
32,3,210,1,7,5,-1,0,0,0
46,2,0,0,7,5,-1,0,0,0
29,11,185,0,7,5,-1,0,0,0
59,6,836,0,7,5,-1,0,0,0
32,1,301,0,7,5,-1,0,0,0
44,1,503,0,7,5,-1,0,0,0
40,6,407,0,7,5,-1,0,0,0
31,1,53,0,7,5,-1,0,0,0
46,7,2303,0,7,5,-1,0,0,0
43,2,144,0,7,5,-1,0,0,0
34,5,205,0,7,5,-1,0,0,0
39,2,305,0,7,5,-1,0,0,0
30,1,251,1,7,5,-1,0,0,0
56,6,0,0,7,5,-1,0,0,0
29,3,8,0,7,5,-1,0,0,0
40,1,139,0,7,5,-1,0,0,0
36,5,184,0,7,5,-1,0,0,0
37,1,238,0,7,5,-1,0,0,0
35,4,0,0,7,5,-1,0,0,0
35,1,0,0,7,5,-1,0,0,1
47,5,222,0,7,5,-1,0,0,0
31,5,414,0,7,5,-1,0,0,0
56,6,223,0,7,5,-1,0,0,0
57,3,197,0,7,5,-1,0,0,0
36,1,-251,0,7,5,-1,0,0,0
45,7,-139,0,7,5,-1,0,0,0
47,1,733,0,7,5,-1,0,0,0
29,3,0,0,7,5,-1,0,0,0
57,5,1,0,7,5,-1,0,0,0
45,1,97,0,7,5,-1,0,0,0
31,1,435,0,7,5,-1,0,0,0
31,2,0,0,7,5,-1,0,0,0
37,3,147,0,7,5,-1,0,0,0
30,3,3,0,7,5,-1,0,0,0
58,5,1109,1,7,5,-1,0,0,0
33,5,404,0,7,5,-1,0,0,0
39,1,981,0,7,5,-1,0,0,0
33,1,95,0,7,5,-1,0,0,0
34,5,302,0,7,5,-1,0,0,0
36,5,-290,1,7,5,-1,0,0,0
37,5,259,0,7,5,-1,0,0,0
35,1,527,1,7,5,-1,0,0,0
55,6,102,0,7,5,-1,0,0,0
34,2,872,0,7,5,-1,0,0,0
40,2,490,0,7,5,-1,0,0,0
42,1,19,0,7,5,-1,0,0,0
37,1,16,0,7,5,-1,0,0,0
42,2,386,0,7,5,-1,0,0,0
35,3,539,0,7,5,-1,0,0,0
44,3,-329,0,7,5,-1,0,0,0
30,5,-174,0,7,5,-1,0,0,0
45,8,68,0,7,5,-1,0,0,0
35,1,-532,0,7,5,-1,0,0,1
36,4,0,0,7,5,-1,0,0,0
49,1,64,0,7,5,-1,0,0,0
31,1,1415,0,7,5,-1,0,0,0
31,3,147,0,7,5,-1,0,0,0
39,1,72,0,7,5,-1,0,0,0
37,5,-196,0,7,5,-1,0,0,0
33,1,716,0,7,5,-1,0,0,0
37,2,0,0,7,5,-1,0,0,0
42,5,-246,0,7,5,-1,0,0,0
56,1,-203,0,7,5,-1,0,0,0
37,4,245,1,7,5,-1,0,1,0
36,5,342,0,7,5,-1,0,0,0
29,3,3,0,7,5,-1,0,0,0
54,2,-248,1,7,5,-1,0,0,1
38,1,376,0,7,5,-1,0,0,0
43,1,370,0,7,5,-1,0,0,0
47,4,594,0,7,5,-1,0,0,0
47,1,387,0,7,5,-1,0,0,0
38,5,208,0,7,5,-1,0,0,0
40,1,563,0,7,5,-1,0,0,0
33,5,392,1,7,5,-1,0,0,0
33,6,165,0,7,5,-1,0,0,0
53,4,236,0,7,5,-1,0,0,0
37,5,52,0,7,5,-1,0,0,0
40,2,1265,0,7,5,-1,0,0,0
37,1,693,0,7,5,-1,0,0,0
35,3,118,0,7,5,-1,0,0,0
49,1,3659,0,7,5,-1,0,0,0
26,1,24,0,7,5,-1,0,0,0
38,2,673,0,7,5,-1,0,0,0
52,7,273,0,7,5,-1,0,0,0
33,5,327,0,7,5,-1,0,0,0
31,4,299,0,7,5,-1,0,0,0
32,1,0,0,7,5,-1,0,0,0
35,1,109,0,7,5,-1,0,0,0
55,2,552,0,7,5,-1,0,0,0
32,1,473,0,7,5,-1,0,0,0
37,12,414,0,7,5,-1,0,0,0
45,1,154,0,7,5,-1,0,1,0
31,3,344,0,7,5,-1,0,0,0
38,4,8,0,7,5,-1,0,0,0
37,5,78,0,7,5,-1,0,0,0
38,1,266,0,7,5,-1,0,0,0
33,10,98,1,7,5,-1,0,0,0
38,1,83,0,7,5,-1,0,0,0
37,2,45,0,7,5,-1,0,0,1
29,9,8,0,7,5,-1,0,0,0
42,2,263,0,7,5,-1,0,0,0
40,1,306,0,7,5,-1,0,0,0
32,2,233,0,7,5,-1,0,0,0
47,2,447,1,7,5,-1,0,0,0
29,11,872,0,7,5,-1,0,0,0
53,5,-291,1,7,5,-1,0,1,0
31,5,309,1,7,5,-1,0,0,0
59,1,202,0,7,5,-1,0,0,0
29,8,56,1,7,5,-1,0,0,0
59,1,229,1,7,5,-1,0,0,0
44,1,143,0,7,5,-1,0,0,0
38,4,100,0,7,5,-1,0,1,0
49,4,326,0,7,5,-1,0,0,0
43,1,167,0,7,5,-1,0,0,0
52,4,545,0,7,5,-1,0,0,0
40,4,2100,1,7,5,-1,0,0,0
32,5,0,1,7,5,-1,0,0,0
47,4,192,0,7,5,-1,0,0,0
33,2,442,0,7,5,-1,0,0,0
35,2,267,0,7,5,-1,0,0,0
27,5,0,0,7,5,-1,0,0,0
50,1,377,0,7,5,-1,0,0,0
44,6,7624,0,7,5,-1,0,0,0
43,7,66,0,7,5,-1,0,0,0
51,1,37,0,7,5,-1,0,0,0
32,4,64,0,7,5,-1,0,0,0
47,2,34,0,7,5,-1,0,0,0
34,4,627,0,7,5,-1,0,0,0
57,7,1013,0,7,5,-1,0,0,0
43,4,140,0,7,5,-1,0,0,0
40,5,8823,0,7,5,-1,0,0,0
28,1,97,0,7,5,-1,0,0,0
38,1,5,0,7,5,-1,0,0,0
37,9,74,0,7,5,-1,0,0,0
44,4,58544,0,7,5,-1,0,0,0
41,3,169,0,7,5,-1,0,0,0
37,7,444,0,7,5,-1,0,0,0
30,5,542,0,7,5,-1,0,0,0
32,1,-205,0,7,5,-1,0,0,0
30,2,112,0,7,5,-1,0,0,0
35,5,39,0,7,5,-1,0,0,0
55,1,1268,0,7,5,-1,0,0,0
52,1,-98,0,7,5,-1,0,0,0
33,4,44,1,7,5,-1,0,0,0
55,6,-90,1,7,5,-1,0,0,0
33,1,0,0,7,5,-1,0,0,0
40,1,-94,1,7,5,-1,0,0,1
39,1,-345,0,7,5,-1,0,0,1
54,1,-932,0,7,5,-1,0,0,0
39,1,20,0,7,5,-1,0,0,0
49,1,90,0,7,5,-1,0,0,0
52,4,31,0,7,5,-1,0,0,0
27,2,134,1,7,5,-1,0,0,0
26,5,0,0,7,5,-1,0,0,0
40,1,61,0,7,5,-1,0,0,0
47,1,-5,0,7,5,-1,0,0,1
31,5,-45,0,7,5,-1,0,0,0
53,1,156,1,7,5,-1,0,0,0
31,5,564,0,7,5,-1,0,0,0
33,4,-6,0,7,5,-1,0,0,0
35,5,528,0,7,5,-1,0,0,0
46,8,1481,0,7,5,-1,0,0,0
31,2,2019,0,7,5,-1,0,0,0
35,3,1855,0,7,5,-1,0,0,0
29,2,147,1,7,5,-1,0,0,0
51,3,220,0,7,5,-1,0,0,0
33,1,198,0,7,5,-1,0,0,0
37,2,115,0,7,5,-1,0,0,0
43,4,87,0,7,5,-1,0,0,0
42,3,644,0,7,5,-1,0,0,0
28,1,225,1,7,5,-1,0,0,0
57,6,502,0,7,5,-1,0,0,0
38,5,-32,0,7,5,-1,0,0,0
39,1,106,0,7,5,-1,0,0,0
36,3,301,0,7,5,-1,0,0,0
57,6,906,0,7,5,-1,0,0,0
44,2,187,0,7,5,-1,0,0,0
48,5,852,1,7,5,-1,0,0,0
46,1,143,0,7,5,-1,0,0,0
43,4,71,0,7,5,-1,0,0,0
49,5,1496,0,7,5,-1,0,0,0
29,5,703,0,7,5,-1,0,0,0
53,1,732,0,7,5,-1,0,0,0
30,5,21,0,7,5,-1,0,0,0
41,2,276,0,7,5,-1,0,0,0
33,3,0,0,7,5,-1,0,0,0
47,1,550,0,7,5,-1,0,0,0
58,6,268,0,7,5,-1,0,0,0
31,9,-825,0,7,5,-1,0,0,0
38,4,137,1,7,5,-1,0,0,0
60,6,42,1,7,5,-1,0,0,0
33,2,54,0,7,5,-1,0,0,0
33,9,1716,0,7,5,-1,0,0,0
52,4,270,0,7,5,-1,0,0,0
42,1,803,0,7,5,-1,0,0,0
30,3,102,0,7,5,-1,0,0,0
33,8,188,0,7,5,-1,0,0,0
46,4,207,0,7,5,-1,0,0,0
51,1,1466,0,7,5,-1,0,0,0
40,9,350,0,7,5,-1,0,0,0
50,4,159,0,7,5,-1,0,0,0
42,8,157,1,7,5,-1,0,0,0
38,3,0,0,7,5,-1,0,0,0
36,4,91,0,7,5,-1,0,0,0
37,9,849,0,7,5,-1,0,0,0
33,2,436,0,7,5,-1,0,0,0
38,1,-1,0,7,5,-1,0,0,0
52,1,297,0,7,5,-1,0,0,0
29,1,313,1,7,5,-1,0,0,0
37,1,310,0,7,5,-1,0,0,0
34,4,475,0,7,5,-1,0,0,0
43,1,61,0,7,5,-1,0,0,0
49,5,1377,0,7,5,-1,0,0,0
33,3,56,0,7,5,-1,0,0,0
47,4,0,0,7,5,-1,0,0,0
50,3,73,0,7,5,-1,0,0,0
30,1,660,0,7,5,-1,0,0,0
44,5,-79,0,7,5,-1,0,0,0
44,1,558,0,7,5,-1,0,0,0
30,5,342,0,7,5,-1,0,0,0
40,1,-4,0,7,5,-1,0,0,0
41,1,225,0,7,5,-1,0,0,0
34,1,267,0,7,5,-1,0,0,0
53,5,46,0,7,5,-1,0,0,0
35,1,624,0,7,5,-1,0,0,0
34,3,1107,1,7,5,-1,0,0,0
39,4,573,0,7,5,-1,0,0,0
39,2,406,0,7,5,-1,0,0,0
52,5,220,0,7,5,-1,0,0,0
34,1,2308,0,7,5,-1,0,0,0
37,1,139,0,7,5,-1,0,0,0
39,4,367,0,7,5,-1,0,0,0
52,8,278,0,7,5,-1,0,0,0
35,1,229,0,7,5,-1,0,0,0
36,8,1722,0,7,5,-1,0,0,0
48,3,-500,0,7,5,-1,0,0,0
31,4,308,0,7,5,-1,0,0,0
43,3,1026,1,7,5,-1,0,0,0
43,1,548,0,7,5,-1,0,0,0
39,1,356,1,7,5,-1,0,0,0
40,3,164,0,7,5,-1,0,0,0
58,2,211,0,7,5,-1,0,0,0
31,1,19,0,7,5,-1,0,0,0
41,1,108,1,7,5,-1,0,0,0
37,2,308,0,7,5,-1,0,0,0
44,5,7,1,7,5,-1,0,0,0
37,3,16,1,7,5,-1,0,0,0
39,1,867,0,7,5,-1,0,0,0
41,1,277,0,7,5,-1,0,0,0
52,1,196,0,7,5,-1,0,0,0
29,1,365,1,7,5,-1,0,0,0
60,1,1310,0,7,5,-1,0,0,0
32,3,186,0,7,5,-1,0,0,0
50,5,148,0,7,5,-1,0,0,0
56,1,862,1,7,5,-1,0,0,0
48,4,359,0,7,5,-1,0,0,0
29,1,190,0,7,5,-1,0,0,0
40,1,4,1,7,5,-1,0,0,0
42,4,0,0,7,5,-1,0,0,0
34,1,42,0,7,5,-1,0,0,0
23,2,2605,0,7,5,-1,0,0,0
30,3,60,1,7,5,-1,0,0,0
51,2,98,0,7,5,-1,0,0,0
52,3,-181,0,7,5,-1,0,0,0
45,3,118,0,7,5,-1,0,0,0
41,1,-15,0,7,5,-1,0,0,0
27,11,671,0,7,5,-1,0,0,0
50,1,1557,0,7,5,-1,0,0,0
36,1,-20,0,7,5,-1,0,0,0
46,1,323,0,7,5,-1,0,0,0
44,1,-171,0,7,5,-1,0,0,0
47,1,438,0,7,5,-1,0,0,0
40,1,316,0,7,5,-1,0,0,0
36,5,174,0,7,5,-1,0,0,0
46,1,442,0,7,5,-1,0,0,0
58,3,786,0,7,5,-1,0,0,0
30,3,-317,0,7,5,-1,0,0,0
43,1,667,0,7,5,-1,0,0,0
29,5,-158,0,7,5,-1,0,0,0
41,2,72,0,7,5,-1,0,0,0
44,8,58,0,7,5,-1,0,0,0
44,5,396,1,7,5,-1,0,0,0
59,1,10,0,7,5,-1,0,0,0
39,2,2887,0,7,5,-1,0,0,0
42,2,0,0,7,5,-1,0,0,0
31,4,89,0,7,5,-1,0,0,0
29,12,50,0,7,5,-1,0,0,0
39,1,29,0,7,5,-1,0,0,0
44,1,420,0,7,5,-1,0,0,0
49,5,114,0,7,5,-1,0,0,0
39,10,365,0,7,5,-1,0,0,0
27,1,0,0,7,5,-1,0,0,0
56,2,-24,0,7,5,-1,0,0,0
43,3,743,0,7,5,-1,0,0,0
37,7,0,0,7,5,-1,0,0,0
54,3,99,0,7,5,-1,0,0,0
38,1,22,1,7,5,-1,0,0,0
31,1,251,0,7,5,-1,0,0,0
34,1,615,0,7,5,-1,0,0,0
35,4,136,0,7,5,-1,0,0,0
44,1,2167,0,7,5,-1,0,0,0
30,1,309,0,7,5,-1,0,1,0
51,3,221,0,7,5,-1,0,0,0
37,1,321,0,7,5,-1,0,0,0
39,1,-33,0,7,5,-1,0,0,0
33,2,76,0,7,5,-1,0,0,0
37,2,42,0,7,5,-1,0,0,0
46,1,76,0,7,5,-1,0,0,0
32,4,1293,0,7,5,-1,0,0,0
43,8,526,0,7,5,-1,0,0,0
59,10,873,0,7,5,-1,0,0,0
46,4,40,0,7,5,-1,0,0,0
47,1,117,0,7,5,-1,0,0,0
31,5,671,0,7,5,-1,0,0,0
30,1,145,0,7,5,-1,0,0,0
38,1,1807,0,7,5,-1,0,0,0
44,1,-212,1,7,5,-1,0,0,0
52,3,133,0,7,5,-1,0,0,0
29,5,566,0,7,5,-1,0,0,0
43,4,1924,0,7,5,-1,0,0,0
47,3,145,0,7,5,-1,0,0,0
43,1,487,0,7,5,-1,0,0,0
52,1,-57,0,7,5,-1,0,0,0
32,5,81,0,7,5,-1,0,0,0
40,4,-227,0,7,5,-1,0,0,0
57,3,2710,1,7,5,-1,0,0,0
30,5,98,0,7,5,-1,0,0,0
48,1,1230,1,7,5,-1,0,0,0
46,1,78,1,7,5,-1,0,0,0
59,6,137,1,7,5,-1,0,0,0
50,1,354,0,7,5,-1,0,0,1
50,1,149,0,7,5,-1,0,0,0
33,1,126,0,7,5,-1,0,0,0
39,3,0,0,7,5,-1,0,0,0
57,6,8266,0,7,5,-1,0,0,0
49,1,51,0,7,5,-1,0,0,0
41,1,258,0,7,5,-1,0,0,0
43,3,117,0,7,5,-1,0,0,0
29,2,199,1,7,5,-1,0,1,0
56,5,219,0,7,5,-1,0,0,0
46,3,1571,0,7,5,-1,0,0,0
42,1,223,0,7,5,-1,0,0,0
36,1,-79,0,7,5,-1,0,0,0
29,5,321,0,7,5,-1,0,0,0
43,4,2527,0,7,5,-1,0,0,0
48,4,5,0,7,5,-1,0,0,0
38,1,20,0,7,5,-1,0,0,0
46,1,1045,1,7,5,-1,0,0,0
44,1,1,0,7,5,-1,0,0,0
28,2,3,0,7,5,-1,0,0,0
28,1,-55,0,7,5,-1,0,0,0
36,3,141,0,7,5,-1,0,0,0
37,1,374,0,7,5,-1,0,0,0
56,2,93,0,7,5,-1,0,0,0
46,1,460,0,7,5,-1,0,1,0
34,5,78,0,7,5,-1,0,0,0
32,8,135,0,7,5,-1,0,0,0
33,3,367,1,7,5,-1,0,0,0
36,5,248,0,7,5,-1,0,0,0
35,5,630,0,7,5,-1,0,0,0
44,4,-30,0,7,5,-1,0,0,0
37,3,157,0,7,5,-1,0,0,0
48,4,268,0,7,5,-1,0,0,0
38,1,164,0,7,5,-1,0,0,0
44,3,-97,0,7,5,-1,0,0,0
31,4,53,0,7,5,-1,0,0,0
35,2,788,0,7,5,-1,0,0,0
54,3,1904,1,7,5,-1,0,0,0
28,4,260,0,7,5,-1,0,0,0
38,9,447,0,7,5,-1,0,0,0
48,3,720,0,8,5,-1,0,0,0
31,1,2827,0,8,5,-1,0,0,0
59,6,0,0,8,5,-1,0,0,0
29,4,1117,0,8,5,-1,0,0,0
28,1,597,0,8,5,-1,0,0,0
50,1,362,0,8,5,-1,0,0,0
31,7,120,0,8,5,-1,0,0,0
32,4,89,1,8,5,-1,0,0,0
30,5,442,0,8,5,-1,0,0,0
32,2,111,0,8,5,-1,0,0,0
29,3,247,0,8,5,-1,0,0,0
30,4,1,0,8,5,-1,0,0,0
34,2,6,0,8,5,-1,0,0,0
34,1,-947,0,8,5,-1,0,0,1
41,1,191,0,8,5,-1,0,0,0
36,1,-147,0,8,5,-1,0,0,0
31,3,703,0,8,5,-1,0,1,0
39,1,70,0,8,5,-1,0,1,0
36,3,83,0,8,5,-1,0,0,0
39,1,125,0,8,5,-1,0,0,0
37,1,190,1,8,5,-1,0,0,0
52,1,46,0,8,5,-1,0,0,0
25,2,1348,0,8,5,-1,0,0,0
42,3,420,0,8,5,-1,0,0,0
27,5,96,0,8,5,-1,0,0,0
42,1,271,0,8,5,-1,0,0,0
29,4,1320,1,8,5,-1,0,0,0
38,1,54,0,8,5,-1,0,0,0
42,8,198,0,8,5,-1,0,0,0
35,7,1094,0,8,5,-1,0,0,0
41,2,141,1,8,5,-1,0,0,0
57,6,207,0,8,5,-1,0,0,0
36,1,-206,0,8,5,-1,0,0,0
56,2,177,0,8,5,-1,0,0,0
33,1,176,0,8,5,-1,0,0,0
41,8,-413,0,8,5,-1,0,0,0
33,1,-81,0,8,5,-1,0,0,0
35,2,3837,0,8,5,-1,0,1,0
43,2,870,1,8,5,-1,0,0,0
36,4,206,0,8,5,-1,0,0,0
37,3,316,0,8,5,-1,0,0,0
51,2,57,1,8,5,-1,0,0,1
28,10,1,0,8,5,-1,0,0,0
43,1,-7,0,8,5,-1,0,0,1
32,1,611,0,8,5,-1,0,1,0
36,8,157,0,8,5,-1,0,0,0
33,9,233,0,8,5,-1,0,0,0
39,4,419,1,8,5,-1,0,0,0
28,1,134,0,8,5,-1,0,0,0
26,3,2087,0,8,5,-1,0,0,0
40,3,103,0,8,5,-1,0,0,0
44,10,281,0,8,5,-1,0,0,0
34,2,133,0,8,5,-1,0,0,0
47,1,1865,0,8,5,-1,0,0,0
55,1,325,0,8,5,-1,0,0,0
48,1,-18,0,8,5,-1,0,0,0
36,1,49,0,8,5,-1,0,0,0
31,2,7444,1,8,5,-1,0,0,0
30,2,59,1,8,5,-1,0,0,0
46,1,45,0,8,5,-1,0,0,0
30,4,387,0,8,5,-1,0,0,0
32,1,5,1,8,5,-1,0,0,0
48,1,71,0,8,5,-1,0,0,0
48,4,96,0,8,5,-1,0,0,0
36,5,72,0,8,5,-1,0,0,0
41,4,1715,0,8,5,-1,0,0,0
49,4,181,0,8,5,-1,0,0,0
26,1,20,0,8,5,-1,0,0,1
38,2,65,0,8,5,-1,0,0,0
27,11,81,0,8,5,-1,0,0,0
51,6,226,1,8,5,-1,0,0,0
33,4,1128,0,8,5,-1,0,0,0
53,9,582,0,8,5,-1,0,0,0
36,3,5611,0,8,5,-1,0,0,0
48,3,177,0,8,5,-1,0,0,0
27,4,181,0,8,5,-1,0,0,0
42,3,0,0,8,5,-1,0,0,0
61,1,734,0,8,5,-1,0,0,0
31,7,322,0,8,5,-1,0,0,0
37,1,134,0,8,5,-1,0,0,0
34,8,10350,0,8,5,-1,0,0,0
55,3,84,0,8,5,-1,0,0,0
24,5,620,0,8,5,-1,0,0,0
41,3,254,0,8,5,-1,0,0,0
34,1,0,0,8,5,-1,0,0,0
29,1,5903,0,8,5,-1,0,0,0
42,1,134,1,8,5,-1,0,0,0
45,5,1381,0,8,5,-1,0,0,0
49,2,104,0,8,5,-1,0,0,0
26,1,318,0,8,5,-1,0,0,0
35,3,2151,0,8,5,-1,0,0,0
49,5,-8,0,8,5,-1,0,1,0
44,1,185,0,8,5,-1,0,0,0
41,2,1773,0,8,5,-1,0,0,0
50,1,40,0,8,5,-1,0,0,0
58,6,44,0,8,5,-1,0,0,0
43,1,0,0,8,5,-1,0,0,0
34,2,0,0,8,5,-1,0,0,0
57,4,3058,0,8,5,-1,0,0,0
43,5,130,0,8,5,-1,0,0,0
38,5,507,0,8,5,-1,0,0,0
35,7,844,0,8,5,-1,0,0,0
49,4,458,0,8,5,-1,0,0,0
33,1,-744,0,8,5,-1,0,0,1
60,6,-2,0,8,5,-1,0,0,0
33,3,129,0,8,5,-1,0,0,0
33,5,411,0,8,5,-1,0,0,0
47,2,643,0,8,5,-1,0,0,0
37,3,391,0,8,5,-1,0,0,0
34,1,80,1,8,5,-1,0,0,0
32,3,10,0,8,5,-1,0,0,0
36,4,114,1,8,5,-1,0,0,0
40,1,1,0,8,5,-1,0,0,0
57,2,1341,0,8,5,-1,0,0,0
48,1,4,0,8,5,-1,0,0,0
26,1,2770,0,8,5,-1,0,0,0
30,2,5956,0,8,5,-1,0,0,0
41,4,55,0,8,5,-1,0,1,0
30,7,131,0,8,5,-1,0,0,0
35,2,1942,0,8,5,-1,0,0,0
36,8,298,0,8,5,-1,0,0,0
52,3,291,0,8,5,-1,0,0,0
45,1,85,0,8,5,-1,0,0,0
35,2,797,0,8,5,-1,0,0,0
46,1,152,0,8,5,-1,0,0,0
39,1,481,0,8,5,-1,0,0,0
38,2,66,0,8,5,-1,0,0,0
38,1,4586,0,8,5,-1,0,0,0
31,3,1798,0,8,5,-1,0,0,0
39,2,220,0,8,5,-1,0,0,0
32,1,715,0,8,5,-1,0,0,0
32,5,442,0,8,5,-1,0,0,0
26,11,85,0,8,5,-1,0,0,0
35,3,319,0,8,5,-1,0,0,0
26,1,-29,0,8,5,-1,0,0,0
33,4,303,0,8,5,-1,0,0,0
41,12,2398,0,8,5,-1,0,0,0
30,8,31,0,8,5,-1,0,0,0
36,3,1832,0,8,5,-1,0,0,0
46,5,2019,0,8,5,-1,0,0,0
30,1,3,0,8,5,-1,0,0,0
46,5,397,0,8,5,-1,0,0,0
38,3,1161,0,8,5,-1,0,0,0
24,3,777,0,8,5,-1,0,0,0
41,2,47,0,8,5,-1,0,0,0
28,3,-58,0,8,5,-1,0,0,0
55,9,1513,0,8,5,-1,0,0,0
40,2,121,0,8,5,-1,0,0,0
38,2,904,0,8,5,-1,0,0,0
40,3,697,0,8,5,-1,0,0,0
54,5,841,0,8,5,-1,0,0,0
49,10,7317,0,8,5,-1,0,0,0
44,1,-95,0,8,5,-1,0,0,0
32,2,751,0,8,5,-1,0,0,0
36,1,250,0,8,5,-1,0,0,0
35,3,365,0,8,5,-1,0,0,0
31,2,1315,0,8,5,-1,0,0,0
34,3,65,0,8,5,-1,0,0,0
